SprungID,Sprungtyp,Acc_N_Fil,Gyro_x_R,Gyro_y_R,Gyro_z_R,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd
generated_Mean_Schraubensalto,Schraubensalto,11.982,-9.596,-66.398,224.822,-9.413,-64.726,221.452,48.268,142.986,192.435,61.564,142.986,384.11,159.356,279.195,389.859,14.548,81.59,25.399,46.491,-26.748,61.196,-7.799,-7.526,87.119,-4.973,95.67,18.722,22.574,81.59,57.552,76.594,-26.748,133.357,-31.612,-5.003,155.503,-5.992,93.147,37.698,26.924,81.59,57.921,77.468,48.258,133.357,37.071,53.671,155.503,17.893,95.675,43.078
generated_Mean_Schraubensalto,Schraubensalto,7.992,-28.073,177.765,61.815,-28.186,177.043,63.246,48.268,142.986,192.435,61.564,142.986,384.11,159.356,279.195,389.859,14.548,81.59,25.399,46.491,-26.748,61.196,-7.799,-7.526,87.119,-4.973,95.67,18.722,22.574,81.59,57.552,76.594,-26.748,133.357,-31.612,-5.003,155.503,-5.992,93.147,37.698,26.924,81.59,57.921,77.468,48.258,133.357,37.071,53.671,155.503,17.893,95.675,43.078
generated_Mean_Rudi,Rudi,97.529,13.012,-45.396,23.33,15.775,9.353,14.297,107.928,26.451,535.472,111.86,35.805,535.472,174.403,319.78,554.856,-8.443,-91.748,85.291,78.633,-23.937,261.17,27.591,28.749,170.696,10.147,113.387,18.314,15.493,91.748,85.291,57.375,23.937,261.17,33.242,-28.749,170.696,5.75,-51.131,18.314,22.872,95.44,88.072,89.761,42.319,261.17,43.48,67.072,171.257,18.29,114.949,34.356
generated_Mean_Rudi,Rudi,13.616,-23.93,-196.396,389.079,-23.222,-194.226,389.042,107.928,26.451,535.472,111.86,35.805,535.472,174.403,319.78,554.856,-8.443,-91.748,85.291,78.633,-23.937,261.17,27.591,28.749,170.696,10.147,113.387,18.314,15.493,91.748,85.291,57.375,23.937,261.17,33.242,-28.749,170.696,5.75,-51.131,18.314,22.872,95.44,88.072,89.761,42.319,261.17,43.48,67.072,171.257,18.29,114.949,34.356
generated_Mean_Rudi,Rudi,18.283,260.932,-21.323,626.945,255.986,-23.382,633.891,107.928,26.451,535.472,111.86,35.805,535.472,174.403,319.78,554.856,-8.443,-91.748,85.291,78.633,-23.937,261.17,27.591,28.749,170.696,10.147,113.387,18.314,15.493,91.748,85.291,57.375,23.937,261.17,33.242,-28.749,170.696,5.75,-51.131,18.314,22.872,95.44,88.072,89.761,42.319,261.17,43.48,67.072,171.257,18.29,114.949,34.356
generated_Mean_Rudi,Rudi,14.462,54.432,64.12,500.389,56.879,60.184,497.961,107.928,26.451,535.472,111.86,35.805,535.472,174.403,319.78,554.856,-8.443,-91.748,85.291,78.633,-23.937,261.17,27.591,28.749,170.696,10.147,113.387,18.314,15.493,91.748,85.291,57.375,23.937,261.17,33.242,-28.749,170.696,5.75,-51.131,18.314,22.872,95.44,88.072,89.761,42.319,261.17,43.48,67.072,171.257,18.29,114.949,34.356
generated_Mean_Rudi,Rudi,9.089,-4.508,254.586,76.306,-2.954,253.721,77.767,107.928,26.451,535.472,111.86,35.805,535.472,174.403,319.78,554.856,-8.443,-91.748,85.291,78.633,-23.937,261.17,27.591,28.749,170.696,10.147,113.387,18.314,15.493,91.748,85.291,57.375,23.937,261.17,33.242,-28.749,170.696,5.75,-51.131,18.314,22.872,95.44,88.072,89.761,42.319,261.17,43.48,67.072,171.257,18.29,114.949,34.356
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,101.414,26.954,-184.938,50.652,39.218,-48.866,-11.917,84.413,-318.432,530.664,166.216,510.342,625.464,170.983,460.144,603.414,-15.353,-219.892,26.428,-38.286,-203.731,97.139,102.421,-30.904,343.131,35.632,136.095,63.967,16.175,219.892,26.428,37.465,203.731,120.281,15.024,30.904,367.27,27.74,-136.095,68.875,29.809,224.136,49.707,45.63,208.955,124.962,123.481,81.744,367.27,41.877,137.22,104.086
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,45.206,-6.356,-628.472,20.706,-11.442,-635.411,47.951,84.413,-318.432,530.664,166.216,510.342,625.464,170.983,460.144,603.414,-15.353,-219.892,26.428,-38.286,-203.731,97.139,102.421,-30.904,343.131,35.632,136.095,63.967,16.175,219.892,26.428,37.465,203.731,120.281,15.024,30.904,367.27,27.74,-136.095,68.875,29.809,224.136,49.707,45.63,208.955,124.962,123.481,81.744,367.27,41.877,137.22,104.086
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,44.39,-156.752,-526.07,204.184,-152.41,-515.743,217.897,84.413,-318.432,530.664,166.216,510.342,625.464,170.983,460.144,603.414,-15.353,-219.892,26.428,-38.286,-203.731,97.139,102.421,-30.904,343.131,35.632,136.095,63.967,16.175,219.892,26.428,37.465,203.731,120.281,15.024,30.904,367.27,27.74,-136.095,68.875,29.809,224.136,49.707,45.63,208.955,124.962,123.481,81.744,367.27,41.877,137.22,104.086
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,37.811,420.018,-59.656,890.832,414.48,-53.104,882.46,84.413,-318.432,530.664,166.216,510.342,625.464,170.983,460.144,603.414,-15.353,-219.892,26.428,-38.286,-203.731,97.139,102.421,-30.904,343.131,35.632,136.095,63.967,16.175,219.892,26.428,37.465,203.731,120.281,15.024,30.904,367.27,27.74,-136.095,68.875,29.809,224.136,49.707,45.63,208.955,124.962,123.481,81.744,367.27,41.877,137.22,104.086
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,20.027,20.844,246.692,373.036,22.737,244.897,378.648,84.413,-318.432,530.664,166.216,510.342,625.464,170.983,460.144,603.414,-15.353,-219.892,26.428,-38.286,-203.731,97.139,102.421,-30.904,343.131,35.632,136.095,63.967,16.175,219.892,26.428,37.465,203.731,120.281,15.024,30.904,367.27,27.74,-136.095,68.875,29.809,224.136,49.707,45.63,208.955,124.962,123.481,81.744,367.27,41.877,137.22,104.086
generated_Mean_Barani C,Barani C,95.123,5.971,43.783,2.158,8.269,48.219,2.925,-43.531,-69.866,199.018,49.825,70.3,207.236,75.522,306.12,221.295,-2.869,-122.387,18.977,-13.039,-57.108,84.244,-25.313,35.595,78.468,-2.311,74.034,17.329,9.961,122.387,19.833,12.269,57.108,87.467,24.467,-35.595,81.793,3.127,-73.6,18.143,14.741,128.037,25.016,21.672,63.706,87.754,28.372,40.033,82.335,10.737,74.345,26.191
generated_Mean_Barani C,Barani C,15.524,-14.282,-418.596,58.92,-15.315,-419.079,59.43,-43.531,-69.866,199.018,49.825,70.3,207.236,75.522,306.12,221.295,-2.869,-122.387,18.977,-13.039,-57.108,84.244,-25.313,35.595,78.468,-2.311,74.034,17.329,9.961,122.387,19.833,12.269,57.108,87.467,24.467,-35.595,81.793,3.127,-73.6,18.143,14.741,128.037,25.016,21.672,63.706,87.754,28.372,40.033,82.335,10.737,74.345,26.191
generated_Mean_Barani C,Barani C,10.336,-17.826,-29.73,218.302,-17.95,-32.243,218.913,-43.531,-69.866,199.018,49.825,70.3,207.236,75.522,306.12,221.295,-2.869,-122.387,18.977,-13.039,-57.108,84.244,-25.313,35.595,78.468,-2.311,74.034,17.329,9.961,122.387,19.833,12.269,57.108,87.467,24.467,-35.595,81.793,3.127,-73.6,18.143,14.741,128.037,25.016,21.672,63.706,87.754,28.372,40.033,82.335,10.737,74.345,26.191
generated_Mean_Barani C,Barani C,6.589,-71.019,81.803,199.172,-69.684,80.574,198.014,-43.531,-69.866,199.018,49.825,70.3,207.236,75.522,306.12,221.295,-2.869,-122.387,18.977,-13.039,-57.108,84.244,-25.313,35.595,78.468,-2.311,74.034,17.329,9.961,122.387,19.833,12.269,57.108,87.467,24.467,-35.595,81.793,3.127,-73.6,18.143,14.741,128.037,25.016,21.672,63.706,87.754,28.372,40.033,82.335,10.737,74.345,26.191
generated_Mean_Barani C,Barani C,5.725,-13.031,127.749,69.723,-12.839,128.998,70.799,-43.531,-69.866,199.018,49.825,70.3,207.236,75.522,306.12,221.295,-2.869,-122.387,18.977,-13.039,-57.108,84.244,-25.313,35.595,78.468,-2.311,74.034,17.329,9.961,122.387,19.833,12.269,57.108,87.467,24.467,-35.595,81.793,3.127,-73.6,18.143,14.741,128.037,25.016,21.672,63.706,87.754,28.372,40.033,82.335,10.737,74.345,26.191
generated_Mean_Grätschwinkel,Grätschwinkel,92.522,1.588,62.747,-6.558,10.588,89.282,-3.486,-3.994,1.934,1.604,6.029,7.529,6.39,28.941,186.705,44.928,-0.531,-2.837,1.066,-1.809,-53.389,1.35,-1.647,40.32,-1.831,-0.007,17.839,1.019,2.32,18.931,3.617,2.163,37.295,0.95,1.062,-40.106,1.033,0.484,-8.591,0.791,7.928,40.538,13.246,7.562,74.897,10.392,6.574,44.75,8.718,6.877,26.52,12.571
generated_Mean_Grätschwinkel,Grätschwinkel,4.042,-6.27,-90.774,-1.105,-5.069,-94.101,0.749,-3.994,1.934,1.604,6.029,7.529,6.39,28.941,186.705,44.928,-0.531,-2.837,1.066,-1.809,-53.389,1.35,-1.647,40.32,-1.831,-0.007,17.839,1.019,2.32,18.931,3.617,2.163,37.295,0.95,1.062,-40.106,1.033,0.484,-8.591,0.791,7.928,40.538,13.246,7.562,74.897,10.392,6.574,44.75,8.718,6.877,26.52,12.571
generated_Mean_Grätschwinkel,Grätschwinkel,9.278,-2.216,-143.078,5.082,-3.456,-134.985,3.121,-3.994,1.934,1.604,6.029,7.529,6.39,28.941,186.705,44.928,-0.531,-2.837,1.066,-1.809,-53.389,1.35,-1.647,40.32,-1.831,-0.007,17.839,1.019,2.32,18.931,3.617,2.163,37.295,0.95,1.062,-40.106,1.033,0.484,-8.591,0.791,7.928,40.538,13.246,7.562,74.897,10.392,6.574,44.75,8.718,6.877,26.52,12.571
generated_Mean_Grätschwinkel,Grätschwinkel,5.906,-4.382,126.279,-9.335,-4.138,123.651,-7.123,-3.994,1.934,1.604,6.029,7.529,6.39,28.941,186.705,44.928,-0.531,-2.837,1.066,-1.809,-53.389,1.35,-1.647,40.32,-1.831,-0.007,17.839,1.019,2.32,18.931,3.617,2.163,37.295,0.95,1.062,-40.106,1.033,0.484,-8.591,0.791,7.928,40.538,13.246,7.562,74.897,10.392,6.574,44.75,8.718,6.877,26.52,12.571
generated_Mean_Grätschwinkel,Grätschwinkel,2.306,-1.843,35.719,3.337,-1.11,37.203,3.767,-3.994,1.934,1.604,6.029,7.529,6.39,28.941,186.705,44.928,-0.531,-2.837,1.066,-1.809,-53.389,1.35,-1.647,40.32,-1.831,-0.007,17.839,1.019,2.32,18.931,3.617,2.163,37.295,0.95,1.062,-40.106,1.033,0.484,-8.591,0.791,7.928,40.538,13.246,7.562,74.897,10.392,6.574,44.75,8.718,6.877,26.52,12.571
generated_Mean_Fliffis C,Fliffis C,95.114,25.133,26.011,-7.711,21.675,43.252,0.266,-47.441,-349.709,132.193,85.176,364.399,203.106,134.057,622.589,235.417,-10.125,-204.907,6.714,-14.476,-255.664,23.634,-22.637,-0.256,90.319,-0.204,111.117,11.527,16.629,204.907,9.241,23.937,255.664,33.238,37.497,0.256,128.254,4.076,-111.117,28.838,22.203,209.621,24.079,31.524,255.817,41.651,64.011,60.403,128.755,19.355,111.438,44.468
generated_Mean_Fliffis C,Fliffis C,40.555,-16.997,-671.699,2.104,-17.323,-664.262,9.567,-47.441,-349.709,132.193,85.176,364.399,203.106,134.057,622.589,235.417,-10.125,-204.907,6.714,-14.476,-255.664,23.634,-22.637,-0.256,90.319,-0.204,111.117,11.527,16.629,204.907,9.241,23.937,255.664,33.238,37.497,0.256,128.254,4.076,-111.117,28.838,22.203,209.621,24.079,31.524,255.817,41.651,64.011,60.403,128.755,19.355,111.438,44.468
generated_Mean_Fliffis C,Fliffis C,48.158,-20.596,-587.582,51.493,-23.975,-587.153,54.193,-47.441,-349.709,132.193,85.176,364.399,203.106,134.057,622.589,235.417,-10.125,-204.907,6.714,-14.476,-255.664,23.634,-22.637,-0.256,90.319,-0.204,111.117,11.527,16.629,204.907,9.241,23.937,255.664,33.238,37.497,0.256,128.254,4.076,-111.117,28.838,22.203,209.621,24.079,31.524,255.817,41.651,64.011,60.403,128.755,19.355,111.438,44.468
generated_Mean_Fliffis C,Fliffis C,19.416,-59.884,-15.574,231.668,-57.532,-27.981,233.709,-47.441,-349.709,132.193,85.176,364.399,203.106,134.057,622.589,235.417,-10.125,-204.907,6.714,-14.476,-255.664,23.634,-22.637,-0.256,90.319,-0.204,111.117,11.527,16.629,204.907,9.241,23.937,255.664,33.238,37.497,0.256,128.254,4.076,-111.117,28.838,22.203,209.621,24.079,31.524,255.817,41.651,64.011,60.403,128.755,19.355,111.438,44.468
generated_Mean_Fliffis C,Fliffis C,13.506,-14.574,195.725,73.776,-15.396,196.38,76.666,-47.441,-349.709,132.193,85.176,364.399,203.106,134.057,622.589,235.417,-10.125,-204.907,6.714,-14.476,-255.664,23.634,-22.637,-0.256,90.319,-0.204,111.117,11.527,16.629,204.907,9.241,23.937,255.664,33.238,37.497,0.256,128.254,4.076,-111.117,28.838,22.203,209.621,24.079,31.524,255.817,41.651,64.011,60.403,128.755,19.355,111.438,44.468
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,108.309,18.58,133.388,-16.784,19.228,193.426,-8.837,-25.407,-88.832,-9.36,220.917,95.464,250.127,342.984,545.736,327.27,-14.476,71.693,-3.302,-8.6,-248.344,-5.636,0.012,-22.532,-12.655,-2.343,110.351,12.232,109.568,71.693,82.497,155.527,104.959,-3.934,-39.217,22.532,147.723,-4.962,-103.719,23.842,118.033,96.675,82.925,155.54,248.344,52.625,49.05,90.193,147.812,20.36,110.524,43.908
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,16.194,-39.032,32.26,-41.044,-40.346,17.911,-30.349,-25.407,-88.832,-9.36,220.917,95.464,250.127,342.984,545.736,327.27,-14.476,71.693,-3.302,-8.6,-248.344,-5.636,0.012,-22.532,-12.655,-2.343,110.351,12.232,109.568,71.693,82.497,155.527,104.959,-3.934,-39.217,22.532,147.723,-4.962,-103.719,23.842,118.033,96.675,82.925,155.54,248.344,52.625,49.05,90.193,147.812,20.36,110.524,43.908
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,46.7,-1.636,-619.288,-33.916,-3.419,-618.237,-30.323,-25.407,-88.832,-9.36,220.917,95.464,250.127,342.984,545.736,327.27,-14.476,71.693,-3.302,-8.6,-248.344,-5.636,0.012,-22.532,-12.655,-2.343,110.351,12.232,109.568,71.693,82.497,155.527,104.959,-3.934,-39.217,22.532,147.723,-4.962,-103.719,23.842,118.033,96.675,82.925,155.54,248.344,52.625,49.05,90.193,147.812,20.36,110.524,43.908
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,21.667,1.82,-44.3,-34.096,-7.325,-48.471,-32.327,-25.407,-88.832,-9.36,220.917,95.464,250.127,342.984,545.736,327.27,-14.476,71.693,-3.302,-8.6,-248.344,-5.636,0.012,-22.532,-12.655,-2.343,110.351,12.232,109.568,71.693,82.497,155.527,104.959,-3.934,-39.217,22.532,147.723,-4.962,-103.719,23.842,118.033,96.675,82.925,155.54,248.344,52.625,49.05,90.193,147.812,20.36,110.524,43.908
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,13.691,-25.952,186.14,56.928,-26.423,190.617,55.919,-25.407,-88.832,-9.36,220.917,95.464,250.127,342.984,545.736,327.27,-14.476,71.693,-3.302,-8.6,-248.344,-5.636,0.012,-22.532,-12.655,-2.343,110.351,12.232,109.568,71.693,82.497,155.527,104.959,-3.934,-39.217,22.532,147.723,-4.962,-103.719,23.842,118.033,96.675,82.925,155.54,248.344,52.625,49.05,90.193,147.812,20.36,110.524,43.908
generated_Mean_Doppelsalto B,Doppelsalto B,101.53,31.349,163.316,-9.924,30.657,202.839,-14.483,13.762,691.071,-18.249,25.331,692.525,26.043,62.368,716.658,59.463,1.714,56.278,-9.066,-11.519,287.782,0.695,17.81,249.437,-3.019,5.757,97.574,-6.859,4.245,56.278,9.911,11.626,287.782,0.511,2.563,249.437,5.575,5.62,97.574,6.583,11.424,82.187,20.305,18.231,287.811,12.507,22.687,249.437,15.055,11.303,98.677,15.058
generated_Mean_Doppelsalto B,Doppelsalto B,19.868,-1.491,-111.456,-14.253,-3.756,-77.777,-8.04,13.762,691.071,-18.249,25.331,692.525,26.043,62.368,716.658,59.463,1.714,56.278,-9.066,-11.519,287.782,0.695,17.81,249.437,-3.019,5.757,97.574,-6.859,4.245,56.278,9.911,11.626,287.782,0.511,2.563,249.437,5.575,5.62,97.574,6.583,11.424,82.187,20.305,18.231,287.811,12.507,22.687,249.437,15.055,11.303,98.677,15.058
generated_Mean_Doppelsalto B,Doppelsalto B,36.537,-26.008,670.341,2.774,-25.907,672.502,3.951,13.762,691.071,-18.249,25.331,692.525,26.043,62.368,716.658,59.463,1.714,56.278,-9.066,-11.519,287.782,0.695,17.81,249.437,-3.019,5.757,97.574,-6.859,4.245,56.278,9.911,11.626,287.782,0.511,2.563,249.437,5.575,5.62,97.574,6.583,11.424,82.187,20.305,18.231,287.811,12.507,22.687,249.437,15.055,11.303,98.677,15.058
generated_Mean_Doppelsalto B,Doppelsalto B,38.871,60.988,650.763,4.95,58.919,657.268,3.167,13.762,691.071,-18.249,25.331,692.525,26.043,62.368,716.658,59.463,1.714,56.278,-9.066,-11.519,287.782,0.695,17.81,249.437,-3.019,5.757,97.574,-6.859,4.245,56.278,9.911,11.626,287.782,0.511,2.563,249.437,5.575,5.62,97.574,6.583,11.424,82.187,20.305,18.231,287.811,12.507,22.687,249.437,15.055,11.303,98.677,15.058
generated_Mean_Doppelsalto B,Doppelsalto B,11.157,13.628,149.099,-22.197,14.112,152.763,-21.504,13.762,691.071,-18.249,25.331,692.525,26.043,62.368,716.658,59.463,1.714,56.278,-9.066,-11.519,287.782,0.695,17.81,249.437,-3.019,5.757,97.574,-6.859,4.245,56.278,9.911,11.626,287.782,0.511,2.563,249.437,5.575,5.62,97.574,6.583,11.424,82.187,20.305,18.231,287.811,12.507,22.687,249.437,15.055,11.303,98.677,15.058
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,93.789,35.869,-1.097,-12.377,38.483,18.244,-20.597,-67.874,-624.105,101.8,67.874,624.105,101.8,93.985,669.699,140.383,-25.666,-211.458,42.652,-16.288,-172.587,23.854,-10.094,-78.533,12.268,-15.827,-161.526,23.026,25.666,211.458,42.652,16.288,172.587,23.854,10.094,78.533,12.268,15.827,161.526,23.026,33.269,213.58,48.139,19.331,176.048,28.088,18.037,99.822,23.069,23.349,180.25,41.088
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,32.335,-91.589,-686.166,112.949,-88.97,-678.626,104.941,-67.874,-624.105,101.8,67.874,624.105,101.8,93.985,669.699,140.383,-25.666,-211.458,42.652,-16.288,-172.587,23.854,-10.094,-78.533,12.268,-15.827,-161.526,23.026,25.666,211.458,42.652,16.288,172.587,23.854,10.094,78.533,12.268,15.827,161.526,23.026,33.269,213.58,48.139,19.331,176.048,28.088,18.037,99.822,23.069,23.349,180.25,41.088
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,17.367,-33.16,-417.714,17.68,-30.893,-408.837,26.187,-67.874,-624.105,101.8,67.874,624.105,101.8,93.985,669.699,140.383,-25.666,-211.458,42.652,-16.288,-172.587,23.854,-10.094,-78.533,12.268,-15.827,-161.526,23.026,25.666,211.458,42.652,16.288,172.587,23.854,10.094,78.533,12.268,15.827,161.526,23.026,33.269,213.58,48.139,19.331,176.048,28.088,18.037,99.822,23.069,23.349,180.25,41.088
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,5.36,-22.743,-37.423,5.56,-21.309,-46.549,1.676,-67.874,-624.105,101.8,67.874,624.105,101.8,93.985,669.699,140.383,-25.666,-211.458,42.652,-16.288,-172.587,23.854,-10.094,-78.533,12.268,-15.827,-161.526,23.026,25.666,211.458,42.652,16.288,172.587,23.854,10.094,78.533,12.268,15.827,161.526,23.026,33.269,213.58,48.139,19.331,176.048,28.088,18.037,99.822,23.069,23.349,180.25,41.088
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,22.111,-45.96,-525.274,77.377,-46.271,-525.326,82.676,-67.874,-624.105,101.8,67.874,624.105,101.8,93.985,669.699,140.383,-25.666,-211.458,42.652,-16.288,-172.587,23.854,-10.094,-78.533,12.268,-15.827,-161.526,23.026,25.666,211.458,42.652,16.288,172.587,23.854,10.094,78.533,12.268,15.827,161.526,23.026,33.269,213.58,48.139,19.331,176.048,28.088,18.037,99.822,23.069,23.349,180.25,41.088
generated_Mean_Fliffis aus C,Fliffis aus C,104.397,-12.538,-121.071,-27.884,-1.491,-84.599,-16.666,47.143,-331.88,85.738,47.143,331.88,166.335,90.423,689.337,231.918,18.041,-219.328,-5.158,13.11,-266.361,1.725,14.718,16.743,90.432,1.273,137.066,-1.261,18.041,219.328,5.492,16.281,266.361,10.807,11.548,-16.743,145.533,1.273,-137.066,4.503,20.804,220.22,16.415,23.777,266.361,37.014,31.568,64.266,150.62,14.273,138.489,27.869
